Points_0,Points_1,Points_2,u.x_0,u.x_1,u.x_2,u.x_Magnitude
12.0377,-0.292593,0,1.51299,-0.0510185,0.000891896,1.51385
12.0411,-0.3563,0,0.98813,-0.00779036,0.000419798,0.988161
12.0411,0.356285,0,1.00379,0.00923363,-0.000440492,1.00383
10.304,0.405607,0,0.693077,0.231846,0.153037,0.746678
10.3025,0.405989,0,0.691333,0.237007,0.150568,0.746179
10.304,-0.168967,0,1.23824,0.085845,-0.0654969,1.24294
10.2983,-0.168013,0,1.23628,0.0869074,-0.0646002,1.24101
12.0515,0.277778,0,1.52979,0.0566599,-0.00166751,1.53084
12.0411,0.274238,0,1.52212,0.0541556,-0.00231627,1.52308
12.0411,-0.294299,0,1.51553,-0.0535901,0.00165199,1.51647
12.0521,-0.356028,0,0.987256,-0.00861935,7.27363e-05,0.987294
12.0521,0.356023,0,1.00083,0.00861713,-0.000217691,1.00087
12.0466,-0.296643,0,1.51509,-0.0551619,0.00215321,1.5161
12.0483,-0.296943,0,1.51437,-0.0550383,0.00214585,1.51537
12.0521,-0.298306,4.33681e-19,1.51378,-0.0557865,0.00240727,1.51481
10.2938,0.408516,0,0.679291,0.268429,0.133809,0.74256
10.293,0.408771,0,0.678072,0.271225,0.132143,0.742163
10.2969,-0.167819,0,1.23569,0.0870195,-0.0642721,1.24042
10.293,-0.16716,0,1.23428,0.0877022,-0.0636163,1.23903
12.0521,0.278131,0,1.53079,0.0570281,-0.00161067,1.53185
12.0631,0.282084,0,1.52049,0.0535404,-0.00216772,1.52144
12.0631,-0.355779,0,0.989498,-0.00935799,0.000194915,0.989542
12.0631,0.355784,0,1.00149,0.00898366,-0.000174742,1.00153
12.0549,-0.3,0,1.51507,-0.0575704,0.00274703,1.51616
12.0577,-0.301047,0,1.5158,-0.0586972,0.00272531,1.51694
12.0585,-0.301535,0,1.51625,-0.0593151,0.00279762,1.51741
12.0631,-0.303035,0,1.51716,-0.0608768,0.00265555,1.51838
10.282,0.411058,0,0.674678,0.288506,0.113886,0.742561
10.2817,0.411111,0,0.674679,0.289215,0.113513,0.74278
10.2904,-0.166667,0,1.2339,0.0882979,-0.0630689,1.23866
10.2873,-0.166139,0,1.23674,0.0885615,-0.0602264,1.24137
10.2867,-0.166012,0,1.23771,0.0886042,-0.0595062,1.24231
10.282,-0.165251,0,1.2413,0.0890687,-0.0554871,1.24572
12.0695,0.285185,0,1.52489,0.0545205,-0.0019823,1.52587
12.0741,-0.303812,0,1.50767,-0.0587924,0.00058748,1.50882
12.0741,-0.355546,0,0.991348,-0.0107616,0.00068706,0.991407
12.0741,0.355563,0,1.00257,0.00878423,-0.000229835,1.00261
10.271,0.413236,0,0.667535,0.311148,0.0672741,0.739555
10.2697,0.413581,0,0.665601,0.315839,0.0599497,0.739171
10.271,-0.164204,0,1.24323,0.0899136,-0.0501151,1.24748
12.0741,0.287748,0,1.53045,0.0562392,-0.001584,1.53148
12.085,0.289586,0,1.52015,0.0504632,-0.00177655,1.52099
12.085,-0.305418,0,1.50941,-0.0655905,0.000825047,1.51084
12.085,-0.35524,0,0.993984,-0.00758981,0.0011303,0.994013
12.085,0.35535,0,1.03284,0.00601068,-8.21503e-05,1.03286
10.2611,0.416018,0,0.655686,0.341038,0.0203575,0.739355
10.26,0.416327,0,0.654911,0.343201,0.0169274,0.739582
10.26,-0.163588,0,1.24441,0.0897729,-0.046349,1.24851
12.0929,0.292593,0,1.51826,0.0513826,-0.00179396,1.51913
12.0885,-0.307407,0,1.51205,-0.0661524,0.00125991,1.5135
12.096,-0.354694,0,1.0013,-0.00629164,0.00141395,1.00133
12.096,0.355105,0,1.04133,0.00498414,-0.000148773,1.04134
10.2498,0.418519,0,0.650001,0.373541,0.00333555,0.749697
10.249,0.41869,0,0.648219,0.37295,0.000229956,0.747849
10.2428,0.420162,0,0.627835,0.360851,-0.0518634,0.726002
10.249,-0.163317,0,1.24597,0.0872509,-0.0429689,1.24976
12.096,0.294198,0,1.52973,0.0538798,-0.00146275,1.53067
12.107,0.296743,0,1.52299,0.0504746,-0.00172979,1.52383
12.096,-0.310718,0,1.51551,-0.0643427,0.00367681,1.51688
12.107,-0.310986,0,1.51533,-0.0556651,0.00312012,1.51635
12.107,-0.354254,0,1.01879,-0.00496721,0.00191558,1.0188
12.107,0.354816,0,1.05171,0.00455391,-4.20925e-05,1.05172
10.2426,0.420178,0,0.627539,0.360097,-0.0526855,0.725431
10.238,0.421047,0,0.614508,0.340965,-0.0861278,0.708022
10.238,-0.163297,0,1.2478,0.080925,-0.0386504,1.25102
12.1169,0.3,0,1.51376,0.044033,-0.0021631,1.51441
12.118,-0.31262,0,1.50422,-0.0538138,-0.000436387,1.50518
12.118,-0.353649,0,1.03612,-0.00532383,0.00223777,1.03613
12.118,0.35447,0,1.06244,0.0046185,2.14745e-05,1.06245
10.227,0.423036,0,0.58442,0.265719,-0.157162,0.660949
10.227,-0.163558,0,1.24914,0.0721257,-0.0347744,1.25171
12.118,0.300602,0,1.52086,0.045187,-0.00204104,1.52153
12.129,0.303509,0,1.53403,0.0454929,-0.00177685,1.53471
12.129,0.354048,0,1.07322,0.00470085,-0.000252207,1.07323
12.1258,-0.314815,0,1.50349,-0.0457583,-0.000997844,1.50419
12.129,-0.353623,0,1.0556,-0.0062964,0.00140131,1.05562
10.216,0.424472,0,0.553502,0.141222,-0.214278,0.610101
10.2104,0.425169,0,0.53771,0.0549155,-0.235376,0.589533
10.216,-0.164188,0,1.2498,0.0614413,-0.0307884,1.25169
12.14,0.305605,0,1.51552,0.0382347,-0.00170392,1.516
12.14,0.353526,0,1.08394,0.00547261,-0.000726907,1.08396
12.129,-0.315899,0,1.50861,-0.0427214,-0.000645322,1.50922
12.14,-0.317958,0,1.51132,-0.0395951,0.000958095,1.51184
12.14,-0.353383,0,1.06785,-0.00654543,0.000692488,1.06787
10.2088,0.425084,0,0.542322,0.0145505,-0.215565,0.583775
10.205,0.425414,0,0.536189,-0.0513194,-0.216927,0.58068
10.205,-0.1657,0,1.24861,0.0502498,-0.0263267,1.24989
12.1451,0.307407,0,1.5147,0.039891,-0.00167445,1.51522
12.151,0.352857,0,1.0943,0.00650913,-0.0010825,1.09432
12.151,-0.319107,0,1.50638,-0.0400395,0.000735367,1.50691
12.151,-0.352664,0,1.07745,-0.00616368,0.00034241,1.07746
10.194,0.425034,0,0.55727,-0.251488,-0.123877,0.623812
10.188,0.424256,0,0.576146,-0.331874,-0.068886,0.668454
10.2013,-0.166667,0,1.24161,0.046795,-0.0266207,1.24278
12.151,0.309451,0,1.54724,0.0475739,-0.0012545,1.54797
12.162,0.311182,0,1.55106,0.0440862,-0.00132206,1.55169
12.162,0.351992,0,1.1022,0.00634438,-0.00118951,1.10222
12.162,-0.320877,0,1.50309,-0.0313026,0.000619631,1.50341
12.161,-0.351852,0,1.08447,-0.00617619,0.00022508,1.08449
10.1872,0.424112,0,0.578003,-0.327376,-0.0618076,0.667145
10.183,0.423504,0,0.589463,-0.349272,-0.0251754,0.685632
10.194,-0.168415,0,1.23874,0.0412808,-0.0230568,1.23964
10.183,-0.170778,0,1.24449,0.0383388,-0.0164135,1.24518
12.173,0.312856,0,1.53556,0.0386828,-0.00152248,1.53604
12.1636,0.351852,0,1.10234,0.00512311,-0.00116083,1.10235
12.1675,-0.322222,0,1.50522,-0.0349445,0.000888373,1.50563
12.162,-0.351757,0,1.08754,-0.00620379,0.000271444,1.08755
12.173,-0.350939,0,1.10923,0.00125142,0.000553407,1.10924
10.1777,0.422094,0,0.611562,-0.333478,0.0358242,0.697495
10.1762,0.421768,0,0.618524,-0.332645,0.0564188,0.704562
10.172,0.4207,0,0.63624,-0.32058,0.105347,0.720188
10.172,-0.171868,0,1.24235,0.0372769,-0.0119442,1.24296
12.1803,0.314815,0,1.53325,0.0422733,-0.00171086,1.53383
12.173,0.351104,0,1.13303,-0.00247762,-0.000756718,1.13304
12.184,0.350439,0,1.15908,-0.00274023,-0.000591227,1.15908
12.173,-0.323557,0,1.52151,-0.039081,0.00157971,1.52201
12.184,-0.325014,0,1.53832,-0.0349479,0.0016539,1.53871
12.184,-0.350299,0,1.13057,-0.00022175,0.000530694,1.13057
10.161,0.418369,0,0.659937,-0.28421,0.177985,0.74025
10.1616,0.418519,0,0.659601,-0.286095,0.176618,0.740349
10.1645,-0.174074,0,1.22661,0.0381899,-0.0112627,1.22726
12.184,0.315947,0,1.56631,0.0483653,-0.00142208,1.56706
12.195,0.317768,0,1.60233,0.043243,-0.00117786,1.60291
12.195,0.349892,0,1.1913,-0.00249835,-0.00043994,1.1913
12.195,-0.325806,0,1.54833,-0.032142,0.0012774,1.54866
12.195,-0.349758,0,1.15708,-0.000741931,0.000479315,1.15708
10.15,0.415541,4.33681e-19,0.671379,-0.253085,0.211606,0.74805
10.1495,0.41532,0,0.672537,-0.250376,0.214443,0.748986
10.161,-0.175267,0,1.22641,0.0403497,-0.00954763,1.22711
12.206,0.318697,0,1.60004,0.0484169,-0.000944692,1.60077
12.206,0.349426,0,1.22547,-0.00135813,-0.000502059,1.22547
12.206,-0.326396,0,1.55104,-0.037538,0.000822632,1.55149
12.206,-0.349297,0,1.18519,-0.00140732,0.000483254,1.18519
10.1433,0.413297,0,0.681281,-0.225134,0.236226,0.755402
10.139,0.411929,4.33681e-19,0.687435,-0.212484,0.247122,0.760779
10.15,-0.17821,0,1.23967,0.0478623,-0.00259035,1.24059
10.139,-0.179458,0,1.23846,0.0519878,-0.00106062,1.23955
12.217,0.319659,0,1.58589,0.0396917,-0.00092769,1.58639
12.217,0.349022,0,1.25864,-0.000503148,-0.000793316,1.25864
12.217,-0.327044,0,1.5549,-0.0357407,0.000569123,1.55531
12.217,-0.348905,0,1.21244,-0.0012997,6.12774e-05,1.21244
10.128,0.409676,0,0.690142,-0.171622,0.257859,0.756466
10.1243,0.408598,0,0.689599,-0.153809,0.259376,0.752649
10.135,0.411111,0,0.690079,-0.196803,0.254958,0.76154
10.134,-0.181481,0,1.22707,0.051755,-0.00256486,1.22816
12.228,0.320901,0,1.58409,0.0303886,-0.000867268,1.58438
12.228,0.348675,0,1.28616,-0.00163669,-0.00127535,1.28616
12.228,-0.327717,0,1.56172,-0.0332172,-0.00043432,1.56208
12.228,-0.348579,0,1.23596,0.000401636,-0.000426576,1.23596
10.1181,0.406837,0,0.689624,-0.133232,0.257673,0.748149
10.117,0.406518,0,0.68968,-0.130625,0.256906,0.747477
10.128,-0.183973,0,1.23645,0.0544238,-0.00110945,1.23765
12.2377,0.322222,0,1.58948,0.034073,-0.00126254,1.58985
12.239,0.348387,0,1.30588,-0.0034862,-0.00169575,1.30589
12.239,-0.328358,0,1.5723,-0.0297194,-0.00129279,1.57258
12.239,-0.348311,0,1.25342,0.00293499,-0.000705634,1.25342
10.1061,0.404455,0,0.682054,-0.0995551,0.245768,0.731786
10.0987,0.403704,0,0.672528,-0.0797324,0.239678,0.718399
10.117,-0.185649,0,1.25369,0.0556315,0.00308914,1.25493
10.1061,-0.187004,0,1.26561,0.0527217,0.00146132,1.26671
12.25,0.348156,0,1.31844,-0.00684879,-0.00187643,1.31846
12.239,0.322425,0,1.60322,0.0347867,-0.00132166,1.6036
12.25,0.323554,0,1.67552,0.038097,-0.00169642,1.67595
12.25,-0.328879,0,1.58616,-0.026838,-0.00151712,1.58638
12.25,-0.348092,0,1.26406,0.00737357,-0.00116241,1.26408
10.0951,0.403327,0,0.667622,-0.0697526,0.236873,0.711824
10.1005,-0.188889,0,1.27415,0.0570328,-0.00267359,1.27543
12.261,0.347969,0,1.31799,-0.0190444,-0.00194153,1.31813
12.261,0.32414,0,1.72229,0.0308667,-0.0020161,1.72257
12.261,-0.329136,0,1.60217,-0.0259363,-0.00188437,1.60238
12.261,-0.347897,0,1.26199,0.0174567,-0.00163976,1.26211
10.0841,0.402426,0,0.647808,-0.0525986,0.242276,0.693628
10.0951,-0.190798,0,1.29058,0.0609637,-0.00365682,1.29203
12.272,0.32439,0,1.75572,0.0245698,-0.00267309,1.7559
12.272,0.347789,0,1.30406,-0.0190551,-0.0020879,1.3042
12.272,-0.328994,0,1.61783,-0.0269825,-0.00256385,1.61806
12.272,-0.347708,0,1.25536,0.0179072,-0.00203216,1.25549
10.0731,0.401352,0,0.626169,-0.053386,0.266405,0.682576
10.0706,0.400829,0,0.623437,-0.0641869,0.277904,0.685583
10.0841,-0.19326,0,1.32984,0.0432582,0.00476249,1.33055
10.0785,-0.194595,0,1.34136,0.034335,0.00866076,1.34182
10.0768,-0.194926,0,1.34527,0.031303,0.00989247,1.34567
10.0731,-0.195779,0,1.35315,0.0251836,0.0125169,1.35344
12.2829,0.324373,0,1.77593,0.0186983,-0.00348373,1.77603
12.2829,0.347629,0,1.29076,-0.0179774,-0.00234899,1.29089
12.2829,-0.328481,0,1.63368,-0.0259809,-0.00316124,1.63389
12.2829,-0.347544,0,1.24732,0.0186886,-0.00233249,1.24746
10.0626,0.399349,0,0.616769,-0.0823056,0.307917,0.694255
10.0621,0.399254,0,0.616556,-0.082925,0.309618,0.694897
10.0718,-0.196296,0,1.35846,0.0238455,0.0133743,1.35873
10.0685,-0.197281,0,1.37573,0.0220617,0.0135774,1.37598
12.2939,0.324072,0,1.78036,0.0117874,-0.00431259,1.7804
12.2939,0.347494,0,1.27569,-0.0181405,-0.00269281,1.27582
12.2939,-0.327749,0,1.65415,-0.0206643,-0.00374992,1.65429
12.2939,-0.347421,0,1.23472,0.0191689,-0.00252706,1.23487
10.0511,0.397078,0,0.628609,-0.117594,0.359924,0.733841
10.0478,0.396296,0,0.634842,-0.12339,0.370515,0.74534
10.0672,-0.197704,0,1.38288,0.0211477,0.0139196,1.38311
10.0621,-0.199205,0,1.40952,0.0185504,0.0139621,1.40971
10.0511,-0.200987,0,1.4629,0.00334478,0.0148345,1.46298
10.0451,-0.202455,0,1.4963,-0.0127019,0.0160268,1.49644
12.3049,0.323359,0,1.75449,0.00352355,-0.00452971,1.7545
12.3049,0.347394,0,1.25724,-0.0188754,-0.00283573,1.25738
12.3049,-0.326948,0,1.68154,-0.0105906,-0.00441397,1.68158
12.3049,-0.34735,0,1.21705,0.0191886,-0.00257099,1.2172
10.0401,0.394632,0,0.64989,-0.139371,0.392212,0.771758
10.0386,0.394061,0,0.654994,-0.138045,0.386567,0.772986
10.0449,-0.202511,0,1.49738,-0.0132079,0.0160567,1.49752
10.0403,-0.203704,0,1.52341,-0.0252997,0.0170866,1.52372
12.3131,0.322222,0,1.67647,0.0153631,-0.00322599,1.67655
12.3159,0.347339,0,1.23544,-0.0194544,-0.00279772,1.2356
12.3159,-0.326183,0,1.70634,0.00490779,-0.00442403,1.70635
12.3159,-0.347335,0,1.1967,0.0195811,-0.00243993,1.19686
10.0295,0.391146,0,0.667997,-0.136,0.389443,0.7851
10.0291,0.391031,-4.33681e-19,0.667985,-0.136109,0.390822,0.785794
10.0401,-0.20379,0,1.52502,-0.0259123,0.0172288,1.52534
10.0353,-0.204731,0,1.55414,-0.0469213,0.018709,1.55496
12.3159,0.321782,0,1.6787,0.0176032,-0.00304711,1.6788
12.3269,0.347331,0,1.21074,-0.019394,-0.00279597,1.2109
12.3269,-0.325323,0,1.71339,-0.00731375,-0.00420885,1.71341
12.3269,-0.347368,0,1.17518,0.0199861,-0.00225857,1.17535
10.0201,0.388889,0,0.673572,-0.123252,0.379065,0.782676
10.0181,0.388344,0,0.676434,-0.122696,0.374486,0.782852
10.0124,0.386961,0,0.679048,-0.110397,0.355017,0.774165
10.035,-0.204771,0,1.55562,-0.0478993,0.0188401,1.55647
10.0291,-0.205871,0,1.59143,-0.0730735,0.0207235,1.59325
10.0181,-0.206329,0,1.64973,-0.141858,0.0186027,1.65592
12.3269,0.320099,0,1.7063,0.00404684,-0.00517194,1.70631
12.3379,0.318909,0,1.74295,-0.0263355,-0.00659587,1.74316
12.3379,0.347363,0,1.1871,-0.0189615,-0.00272135,1.18725
12.3379,-0.323569,0,1.67405,0.0117308,-0.00479168,1.67409
12.3379,-0.347436,0,1.15395,0.0198426,-0.00206464,1.15412
10.012,0.386897,0,0.679109,-0.109812,0.354314,0.773813
10.0071,0.385815,0,0.680068,-0.100452,0.342049,0.767841
10.0071,-0.205486,0,1.68951,-0.233607,0.010253,1.70561
12.3489,0.317835,0,1.75324,-0.00943244,-0.00600048,1.75327
12.3489,0.347423,0,1.16561,-0.018238,-0.00248527,1.16576
12.342,-0.322222,0,1.61651,-0.00265137,-0.00398775,1.61652
12.3489,-0.347522,0,1.13483,0.019089,-0.00184776,1.13499
9.99611,0.38371,0,0.674332,-0.0755719,0.310945,0.746406
9.99183,0.38321,0,0.669647,-0.0667209,0.298182,0.736065
10.0015,-0.203704,0,1.69199,-0.286214,0.00265827,1.71603
12.3599,0.315555,0,1.66566,-0.0277549,-0.00567191,1.6659
12.3599,0.347497,0,1.14528,-0.0169567,-0.00215898,1.14541
12.3489,-0.320173,0,1.60683,-0.0163657,-0.00346601,1.60691
12.3599,-0.34761,0,1.11703,0.017341,-0.00172299,1.11717
9.99109,0.383148,0,0.668677,-0.0647567,0.2962,0.734205
9.98512,0.382346,0,0.663152,-0.0550644,0.277331,0.720913
9.99611,-0.201892,0,1.67868,-0.33512,-0.0117389,1.71184
9.99059,-0.199657,0,1.66475,-0.375609,-0.0242848,1.70677
9.98884,-0.199027,0,1.66003,-0.388178,-0.0281204,1.70504
9.98512,-0.197558,0,1.65052,-0.415346,-0.0365008,1.70237
12.3709,0.347568,0,1.12687,-0.0153322,-0.00183416,1.12697
12.3617,0.314815,0,1.62241,-0.0205759,-0.00518141,1.62254
12.3709,-0.347686,0,1.10137,0.0152852,-0.00163023,1.10148
12.3599,-0.318362,0,1.6145,-7.82817e-05,-0.00375826,1.61451
12.3709,-0.31572,0,1.55163,-0.00135246,-0.00349579,1.55163
9.97412,0.381262,0,0.651078,-0.0462708,0.250447,0.699119
9.97616,0.381481,0,0.652346,-0.0476756,0.255153,0.702091
9.98311,-0.19625,0,1.64018,-0.425563,-0.0412008,1.69499
9.97446,-0.190242,0,1.59687,-0.45648,-0.0623485,1.662
9.98316,-0.196296,0,1.64071,-0.425448,-0.0410231,1.69547
9.97412,-0.190059,0,1.59656,-0.458091,-0.0629261,1.66217
12.3709,0.312091,0,1.61097,-0.0113302,-0.0049799,1.61102
12.3819,0.347628,0,1.11004,-0.0136248,-0.00156933,1.11013
12.3819,-0.347742,0,1.08724,0.0132068,-0.0015371,1.08732
12.3726,-0.314815,0,1.5152,-0.00744922,-0.00320843,1.51522
9.96313,0.380302,0,0.646464,-0.0517896,0.24269,0.692457
9.95718,0.379613,0,0.649831,-0.0588864,0.245868,0.69728
9.97226,-0.188651,0,1.58769,-0.460047,-0.0664141,1.65434
9.96511,-0.181537,0,1.55065,-0.462872,-0.080277,1.62025
9.96506,-0.181481,-4.33681e-19,1.55045,-0.462981,-0.0803826,1.62009
9.97251,-0.188889,0,1.58932,-0.460353,-0.0659432,1.65597
12.3819,0.310219,0,1.61632,-0.00398376,-0.00498805,1.61634
12.3894,0.307407,0,1.51332,0.018098,-0.00344348,1.51343
12.3929,0.347669,0,1.09455,-0.0119319,-0.00137395,1.09462
12.3929,-0.347773,0,1.07417,0.010981,-0.00145682,1.07422
12.3819,-0.311643,0,1.50606,-0.0119205,-0.00310188,1.50611
9.95624,0.379527,0,0.650563,-0.0602442,0.246264,0.698218
9.95213,0.379085,0,0.653341,-0.0655843,0.248312,0.702008
9.96313,-0.179893,-4.33681e-19,1.54707,-0.465024,-0.0828433,1.61757
9.96128,-0.177922,0,1.53868,-0.462962,-0.0859672,1.60912
9.96054,-0.177261,0,1.53635,-0.462552,-0.08694,1.60682
9.9577,-0.174074,0,1.52224,-0.458928,-0.0920701,1.59258
12.3929,0.305775,0,1.50347,0.0194054,-0.00327906,1.50359
12.4039,0.347689,0,1.08067,-0.010157,-0.00123389,1.08072
12.4039,-0.347778,0,1.06239,0.00852713,-0.00136318,1.06243
12.3929,-0.308929,0,1.48204,-0.0167027,-0.00288481,1.48214
12.3956,-0.307407,0,1.43808,-0.0263982,-0.00251779,1.43832
9.94114,0.3771,0,0.676705,-0.064927,0.252244,0.725101
9.93655,0.376347,0,0.686712,-0.0574781,0.247812,0.732317
9.95485,-0.170444,0,1.5118,-0.456886,-0.0964848,1.58228
9.95452,-0.170113,0,1.51128,-0.456926,-0.0969049,1.58182
9.95213,-0.167407,0,1.50491,-0.456313,-0.100392,1.57577
9.95126,-0.166667,0,1.50358,-0.455385,-0.101139,1.57428
9.94915,-0.163656,0,1.49411,-0.448729,-0.103519,1.56347
9.94891,-0.163135,0,1.49186,-0.447332,-0.104054,1.56095
9.9463,-0.159259,0,1.47929,-0.438749,-0.107326,1.54671
12.4039,0.303021,0,1.51117,0.0128298,-0.00322064,1.51122
12.4107,0.3,0,1.43627,0.0300029,-0.00225672,1.43658
12.4149,0.347686,0,1.06864,-0.00827069,-0.00114488,1.06867
12.4039,-0.30406,0,1.43897,-0.0297992,-0.00250958,1.43928
12.4149,-0.34776,0,1.05247,0.0062176,-0.00120734,1.05249
9.93568,0.37625,0,0.687952,-0.0554413,0.247304,0.733151
9.93014,0.375282,-4.33681e-19,0.701076,-0.0469815,0.241364,0.742948
9.9437,-0.155453,0,1.47513,-0.435325,-0.10983,1.54194
9.94355,-0.15529,0,1.47525,-0.435384,-0.109919,1.54208
9.94114,-0.152227,0,1.47297,-0.433179,-0.112063,1.53943
9.94072,-0.151852,0,1.47281,-0.432716,-0.112223,1.53916
9.93845,-0.148689,0,1.46414,-0.424854,-0.11361,1.52877
9.93837,-0.14844,0,1.46327,-0.424179,-0.113791,1.52775
9.93586,-0.144444,0,1.45214,-0.414577,-0.115964,1.51461
12.4149,0.297823,0,1.42996,0.0304531,-0.00212558,1.43028
12.4259,0.347658,0,1.05854,-0.0060053,-0.00107706,1.05856
12.4259,-0.347719,0,1.04461,0.00420442,-0.00102022,1.04462
12.4145,-0.3,0,1.39285,-0.0444996,-0.00211409,1.39356
12.4149,-0.299774,0,1.3923,-0.044746,-0.00210916,1.39302
9.91915,0.374141,0,0.718719,-0.0157305,0.216945,0.750912
9.91765,0.374074,0,0.72022,-0.0108337,0.213281,0.751214
9.93346,-0.137037,0,1.44133,-0.405606,-0.120453,1.50215
9.93014,-0.133682,0,1.44417,-0.405579,-0.121644,1.50497
9.92592,-0.12963,0,1.44716,-0.400625,-0.122055,1.50655
12.4259,0.294468,0,1.44083,0.0203588,-0.00222687,1.44097
12.429,0.292593,0,1.40848,0.0304625,-0.00183426,1.40881
12.4369,0.347604,0,1.05072,-0.00362139,-0.00100804,1.05073
12.4369,-0.347656,0,1.03881,0.00263717,-0.000923938,1.03881
12.4259,-0.295504,0,1.41712,-0.0326953,-0.00238509,1.4175
12.4312,-0.292593,0,1.39224,-0.0410709,-0.00205307,1.39284
9.90815,0.373649,0,0.732091,0.0207151,0.191003,0.756881
9.92369,-0.122222,0,1.42614,-0.383263,-0.12635,1.48214
9.92125,-0.118802,0,1.42768,-0.380091,-0.12659,1.48282
9.92084,-0.118253,0,1.42785,-0.379533,-0.126662,1.48285
9.91915,-0.115947,0,1.42898,-0.377393,-0.126843,1.48341
9.91823,-0.114815,0,1.43055,-0.37603,-0.126659,1.48456
9.91672,-0.112093,0,1.42958,-0.371762,-0.126793,1.48256
9.9163,-0.11121,0,1.42912,-0.370364,-0.126903,1.48178
9.91418,-0.107407,0,1.42776,-0.36432,-0.127115,1.47898
12.4369,0.288939,0,1.42076,0.0284249,-0.0016858,1.42105
12.4479,0.347525,0,1.04545,-0.00156339,-0.000989891,1.04546
12.4479,-0.347567,0,1.03518,0.00125646,-0.00094453,1.03518
12.4369,-0.289545,0,1.39432,-0.040786,-0.00197477,1.39492
9.89716,0.37382,0,0.73677,0.0593041,0.163215,0.756958
9.89333,0.374074,0,0.734442,0.0686432,0.156712,0.754105
9.91021,-0.1,0,1.42269,-0.350352,-0.127666,1.47075
9.90815,-0.0958313,0,1.42029,-0.342867,-0.127529,1.46665
9.90617,-0.0925926,0,1.42104,-0.337175,-0.127414,1.46604
12.4444,0.285185,0,1.39786,0.0350864,-0.00158038,1.3983
12.4479,0.283076,0,1.39645,0.0351668,-0.00154558,1.3969
12.4589,0.347423,0,1.04255,-0.000143611,-0.00111307,1.04255
12.4589,-0.347451,0,1.03462,-0.000507852,-0.000997155,1.03462
12.4461,-0.285185,0,1.38497,-0.0399369,-0.00193193,1.38554
12.4479,-0.284016,0,1.38419,-0.0401828,-0.0019468,1.38477
9.88617,0.374564,0,0.731171,0.086955,0.146578,0.750771
9.89998,-0.0814439,0,1.41974,-0.315959,-0.126951,1.46
9.90205,-0.0851852,0,1.42148,-0.323521,-0.12707,1.46336
9.89988,-0.0810894,0,1.41934,-0.315335,-0.12705,1.45948
9.89788,-0.0777778,0,1.41766,-0.308167,-0.126835,1.45631
9.89716,-0.076796,0,1.4187,-0.306219,-0.126435,1.45687
9.8955,-0.0737918,0,1.42256,-0.30141,-0.125838,1.45957
9.8954,-0.0736713,0,1.42281,-0.30118,-0.125784,1.45977
9.89397,-0.0703704,0,1.42519,-0.295825,-0.125582,1.46098
12.4699,0.347296,0,1.04089,0.000680056,-0.00114023,1.0409
12.4589,0.278075,0,1.3947,0.0317268,-0.0018775,1.39506
12.4593,0.277778,0,1.39255,0.0324489,-0.00182325,1.39293
12.4699,-0.34731,0,1.03617,-0.00154558,-0.00059531,1.03617
12.4589,-0.279049,0,1.40198,-0.0285381,-0.00206973,1.40228
12.4608,-0.277778,0,1.39067,-0.0359852,-0.00194217,1.39113
9.87517,0.375648,2.1684e-19,0.713708,0.102119,0.157409,0.73796
9.88839,-0.058531,0,1.42962,-0.27457,-0.124171,1.46103
9.88666,-0.0555556,0,1.43095,-0.26856,-0.123433,1.46115
9.88864,-0.0590411,0,1.42943,-0.275548,-0.124291,1.46104
9.89088,-0.062963,0,1.42761,-0.283338,-0.12525,1.46084
9.88617,-0.055052,0,1.4317,-0.267033,-0.122941,1.46157
9.88404,-0.0523208,0,1.43571,-0.26153,-0.121563,1.46439
9.88373,-0.0519392,0,1.43629,-0.260778,-0.121402,1.46481
9.88093,-0.0481481,0,1.44148,-0.253284,-0.11962,1.46844
12.4699,0.272349,0,1.41277,0.0211834,-7.84582e-05,1.41293
12.4729,0.27037,0,1.40598,0.0227957,0.000722144,1.40617
12.4808,0.347139,0,1.04058,0.00144825,-0.00128276,1.04058
12.4699,-0.272869,0,1.39554,-0.0416849,-0.0020283,1.39616
12.4808,-0.346671,0,1.02835,-0.00245281,-0.000671609,1.02835
9.86418,0.376738,0,0.691317,0.0893251,0.199367,0.725014
9.85937,0.376877,0,0.691672,0.0770216,0.223207,0.730865
9.8793,-0.0407407,0,1.44031,-0.247995,-0.122383,1.46661
9.87517,-0.034971,0,1.44434,-0.236796,-0.119808,1.46852
9.8741,-0.0333333,0,1.44596,-0.234848,-0.119702,1.46979
12.4808,0.265671,0,1.41402,0.0172371,0.000280775,1.41412
12.4918,0.346921,0,1.04192,0.00222193,-0.00131157,1.04192
12.4974,0.345896,0,1.03699,0.00276737,-0.00118955,1.037
12.4737,-0.27037,0,1.39879,-0.0342794,-0.00228795,1.39921
12.4808,-0.265933,0,1.40031,-0.0250298,-0.00252592,1.40054
12.4918,-0.345093,0,1.01812,-0.0041775,-0.000352837,1.01813
9.86851,-0.0185185,0,1.45424,-0.222138,-0.123299,1.47626
9.85616,0.000100321,0,1.45669,-0.203284,-0.123443,1.47597
9.85834,-0.0037037,0,1.45878,-0.205763,-0.122395,1.47829
9.8704,-0.0259259,0,1.45263,-0.227304,-0.120766,1.47526
9.86645,-0.0150482,0,1.4546,-0.217248,-0.122427,1.47582
9.86596,-0.0145828,0,1.4548,-0.216288,-0.122133,1.47585
