xp,yp,label,umag,ux
12.5786,0.353182,0,0.0,0.0
12.583,0.354311,0,0.0,0.0
12.5842,0.35454,0,0.0,0.0
12.5896,0.355948,0,0.0,0.0
12.5949,0.357411,0,0.0,0.0
12.5949,0.357417,0,0.0,0.0
12.6006,0.359224,0,0.0,0.0
12.6007,0.359259,0,0.0,0.0
12.6062,0.361195,0,0.0,0.0
12.6063,0.361201,0,0.0,0.0
12.6116,0.362862,0,0.0,0.0
12.6169,0.364654,0,0.0,0.0
12.617,0.364693,0,0.0,0.0
12.6221,0.366667,0,0.0,0.0
12.6226,0.366879,0,0.0,0.0
12.6279,0.369068,0,0.0,0.0
12.6281,0.36913,0,0.0,0.0
12.6336,0.371299,0,0.0,0.0
12.6376,0.372928,0,0.0,0.0
12.6379,0.373081,0,0.0,0.0
12.6402,0.374074,0,0.0,0.0
12.6446,0.37601,0,0.0,0.0
12.6449,0.376114,0,0.0,0.0
12.6534,0.379977,0,0.0,0.0
12.6556,0.381141,0,0.0,0.0
12.6563,0.381481,0,0.0,0.0
12.6614,0.383693,0,0.0,0.0
12.6613,0.383631,0,0.0,0.0
12.6666,0.385779,0,0.0,0.0
12.6712,0.387281,0,0.0,0.0
12.6714,0.387362,0,0.0,0.0
12.6756,0.388889,0,0.0,0.0
12.6776,0.389659,0,0.0,0.0
12.6826,0.391011,0,0.0,0.0
12.6833,0.391119,0,0.0,0.0
12.6886,0.392477,0,0.0,0.0
12.6996,0.394187,0,0.0,0.0
12.7106,0.395202,0,0.0,0.0
12.7216,0.394764,0,0.0,0.0
12.7326,0.393197,0,0.0,0.0
12.7436,0.390995,0,0.0,0.0
12.7482,0.390086,0,0.0,0.0
12.7482,0.390058,0,0.0,0.0
12.753,0.388889,0,0.0,0.0
12.7546,0.388421,0,0.0,0.0
12.7602,0.387213,0,0.0,0.0
12.7606,0.387151,0,0.0,0.0
12.7656,0.386143,0,0.0,0.0
12.7766,0.383915,0,0.0,0.0
12.7813,0.382789,0,0.0,0.0
12.7814,0.38275,0,0.0,0.0
12.786,0.381481,0,0.0,0.0
12.7876,0.380988,0,0.0,0.0
12.7927,0.379588,0,0.0,0.0
12.7932,0.379515,0,0.0,0.0
12.7986,0.378129,0,0.0,0.0
12.8096,0.376112,0,0.0,0.0
12.814,0.374936,0,0.0,0.0
12.8146,0.374759,0,0.0,0.0
12.8172,0.374074,0,0.0,0.0
12.8206,0.373229,0,0.0,0.0
12.8243,0.372624,0,0.0,0.0
12.8261,0.372431,0,0.0,0.0
12.8316,0.371428,0,0.0,0.0
12.8426,0.37076,0,0.0,0.0
12.8536,0.370619,0,0.0,0.0
12.8646,0.37092,0,0.0,0.0
12.8756,0.371864,0,0.0,0.0
12.881,0.373031,0,0.0,0.0
12.8819,0.373237,0,0.0,0.0
12.8856,0.374074,0,0.0,0.0
12.8866,0.374376,0,0.0,0.0
12.8907,0.375367,0,0.0,0.0
12.8918,0.375613,0,0.0,0.0
12.8976,0.377026,0,0.0,0.0
12.9086,0.378573,0,0.0,0.0
12.9142,0.379817,0,0.0,0.0
12.9158,0.380102,0,0.0,0.0
12.9196,0.38093,0,0.0,0.0
12.9218,0.381481,0,0.0,0.0
12.9249,0.382135,0,0.0,0.0
12.9258,0.382345,0,0.0,0.0
12.9306,0.38332,0,0.0,0.0
12.9416,0.383969,0,0.0,0.0
12.9526,0.383625,0,0.0,0.0
12.9636,0.382199,0,0.0,0.0
12.9668,0.381481,0,0.0,0.0
12.9746,0.379899,0,0.0,0.0
12.9856,0.378541,0,0.0,0.0
12.9966,0.377732,0,0.0,0.0
13.0076,0.377291,0,0.0,0.0
13.0186,0.377173,0,0.0,0.0
13.0296,0.377412,0,0.0,0.0
13.0406,0.377823,0,0.0,0.0
13.0516,0.378214,0,0.0,0.0
13.0626,0.378258,0,0.0,0.0
13.0736,0.377996,0,0.0,0.0
13.0846,0.377779,0,0.0,0.0
13.0956,0.377954,0,0.0,0.0
13.1066,0.379113,0,0.0,0.0
13.1144,0.381481,0,0.0,0.0
13.1176,0.382604,0,0.0,0.0
13.1286,0.385396,0,0.0,0.0
13.1388,0.388889,0,0.0,0.0
13.1396,0.389305,0,0.0,0.0
13.1506,0.392515,0,0.0,0.0
13.1616,0.394959,0,0.0,0.0
13.1655,0.396296,0,0.0,0.0
13.1726,0.398466,0,0.0,0.0
13.1836,0.400574,0,0.0,0.0
13.1946,0.402595,0,0.0,0.0
13.1989,0.403704,0,0.0,0.0
13.2056,0.405329,0,0.0,0.0
13.2166,0.406486,0,0.0,0.0
13.2276,0.406977,0,0.0,0.0
13.2386,0.407174,0,0.0,0.0
13.2496,0.40688,0,0.0,0.0
13.2606,0.406605,0,0.0,0.0
13.2716,0.405621,0,0.0,0.0
13.2766,0.404595,0,0.0,0.0
13.2776,0.404368,0,0.0,0.0
13.2808,0.403704,0,0.0,0.0
13.2826,0.40326,0,0.0,0.0
13.2864,0.402086,0,0.0,0.0
13.288,0.401648,0,0.0,0.0
13.2936,0.399842,0,0.0,0.0
13.3046,0.399355,0,0.0,0.0
13.3124,0.396296,0,0.0,0.0
13.3156,0.394588,0,0.0,0.0
13.3266,0.394881,0,0.0,0.0
13.3376,0.392802,0,0.0,0.0
13.3486,0.391255,0,0.0,0.0
13.3572,0.388889,0,0.0,0.0
13.3596,0.388132,0,0.0,0.0
13.3706,0.385162,0,0.0,0.0
13.3816,0.384761,0,0.0,0.0
13.3873,0.383117,0,0.0,0.0
13.3876,0.382996,0,0.0,0.0
13.392,0.381481,0,0.0,0.0
13.3926,0.381197,0,0.0,0.0
13.3975,0.380213,0,0.0,0.0
13.3979,0.380193,0,0.0,0.0
13.4036,0.379218,0,0.0,0.0
13.4146,0.377843,0,0.0,0.0
13.4203,0.376258,0,0.0,0.0
13.4217,0.376052,0,0.0,0.0
13.4256,0.375,0,0.0,0.0
13.4296,0.374074,0,0.0,0.0
13.4323,0.37326,0,0.0,0.0
13.4325,0.3732,0,0.0,0.0
13.4366,0.371937,0,0.0,0.0
13.4476,0.370474,0,0.0,0.0
13.4586,0.368273,0,0.0,0.0
13.4636,0.366667,0,0.0,0.0
13.4696,0.36508,0,0.0,0.0
13.4806,0.363183,0,0.0,0.0
13.4866,0.361098,0,0.0,0.0
13.4875,0.360825,0,0.0,0.0
13.4916,0.359401,0,0.0,0.0
13.4918,0.359259,0,0.0,0.0
13.4958,0.357853,0,0.0,0.0
13.4967,0.357549,0,0.0,0.0
13.5026,0.355515,0,0.0,0.0
13.5082,0.354141,0,0.0,0.0
13.5096,0.354068,0,0.0,0.0
13.5136,0.353161,0,0.0,0.0
13.5162,0.351852,0,0.0,0.0
13.5193,0.35069,0,0.0,0.0
13.5199,0.350346,0,0.0,0.0
13.5246,0.348888,0,0.0,0.0
13.5356,0.348084,0,0.0,0.0
13.5426,0.344444,0,0.0,0.0
13.5466,0.342056,0,0.0,0.0
13.5576,0.340657,0,0.0,0.0
13.5635,0.339005,0,0.0,0.0
13.5638,0.33896,0,0.0,0.0
13.5686,0.337377,0,0.0,0.0
13.5691,0.337037,0,0.0,0.0
13.5737,0.335258,0,0.0,0.0
13.5739,0.335135,0,0.0,0.0
13.5796,0.333333,0,0.0,0.0
13.5853,0.331668,0,0.0,0.0
13.5854,0.331639,0,0.0,0.0
13.5905,0.32963,0,0.0,0.0
13.5906,0.329522,0,0.0,0.0
13.5958,0.327586,0,0.0,0.0
13.5959,0.327578,0,0.0,0.0
13.6016,0.325932,0,0.0,0.0
13.6126,0.324467,0,0.0,0.0
13.6184,0.322222,0,0.0,0.0
13.6236,0.320097,0,0.0,0.0
13.6346,0.316709,0,0.0,0.0
13.6391,0.314815,0,0.0,0.0
13.6456,0.31222,0,0.0,0.0
13.6566,0.308146,0,0.0,0.0
13.658,0.307407,0,0.0,0.0
13.6676,0.303606,0,0.0,0.0
13.6786,0.30173,0,0.0,0.0
13.6812,0.3,0,0.0,0.0
13.6896,0.295659,0,0.0,0.0
13.6967,0.292593,0,0.0,0.0
13.7006,0.290081,0,0.0,0.0
13.7116,0.288102,0,0.0,0.0
13.7162,0.285185,0,0.0,0.0
13.7226,0.28182,0,0.0,0.0
13.7299,0.277778,0,0.0,0.0
13.7336,0.275309,0,0.0,0.0
13.7392,0.272947,0,0.0,0.0
13.7409,0.272529,0,0.0,0.0
13.7446,0.27111,0,0.0,0.0
13.7458,0.27037,0,0.0,0.0
13.7491,0.268994,0,0.0,0.0
13.7505,0.268345,0,0.0,0.0
13.7556,0.266302,0,0.0,0.0
13.7608,0.262963,0,0.0,0.0
13.7666,0.258731,0,0.0,0.0
13.7719,0.255556,0,0.0,0.0
13.7776,0.252028,0,0.0,0.0
13.7841,0.248148,0,0.0,0.0
13.7886,0.245225,0,0.0,0.0
13.7947,0.240741,0,0.0,0.0
13.7996,0.237272,0,0.0,0.0
13.8049,0.233333,0,0.0,0.0
13.8106,0.228753,0,0.0,0.0
13.8146,0.225926,0,0.0,0.0
13.8178,0.222108,0,0.0,0.0
13.8184,0.221181,0,0.0,0.0
13.8206,0.218519,0,0.0,0.0
13.8216,0.217683,0,0.0,0.0
13.8241,0.214649,0,0.0,0.0
13.8235,0.215325,0,0.0,0.0
13.8267,0.211111,0,0.0,0.0
13.8307,0.203704,0,0.0,0.0
13.8326,0.201965,0,0.0,0.0
13.8372,0.196296,0,0.0,0.0
13.8388,0.188889,0,0.0,0.0
13.8423,0.181481,0,0.0,0.0
13.8436,0.179455,0,0.0,0.0
13.8469,0.174074,0,0.0,0.0
13.8485,0.166667,0,0.0,0.0
13.8489,0.159259,0,0.0,0.0
13.8491,0.151852,0,0.0,0.0
13.8492,0.144444,0,0.0,0.0
13.8492,0.137037,0,0.0,0.0
13.849,0.12963,0,0.0,0.0
13.8486,0.122222,0,0.0,0.0
13.8474,0.114815,0,0.0,0.0
13.8458,0.11125,0,0.0,0.0
13.8458,0.111117,0,0.0,0.0
13.8439,0.107407,0,0.0,0.0
13.8436,0.107061,0,0.0,0.0
13.8414,0.103612,0,0.0,0.0
13.8414,0.103553,0,0.0,0.0
13.8395,0.1,0,0.0,0.0
13.8363,0.0925926,0,0.0,0.0
13.8326,0.0886482,0,0.0,0.0
13.829,0.0851852,0,0.0,0.0
13.825,0.0819647,0,0.0,0.0
13.8243,0.0814501,0,0.0,0.0
13.8216,0.0793583,0,0.0,0.0
13.8184,0.0777778,0,0.0,0.0
13.8156,0.0766072,0,0.0,0.0
13.8151,0.0763352,0,0.0,0.0
13.8106,0.0746938,0,0.0,0.0
13.7996,0.073738,0,0.0,0.0
13.7886,0.0744639,0,0.0,0.0
13.783,0.0759542,0,0.0,0.0
13.7815,0.0763384,0,0.0,0.0
13.7769,0.0777778,0,0.0,0.0
13.7776,0.0773568,0,0.0,0.0
13.7733,0.0791329,0,0.0,0.0
13.772,0.0796607,0,0.0,0.0
13.7666,0.0816391,0,0.0,0.0
13.7596,0.0851852,0,0.0,0.0
13.7556,0.0874199,0,0.0,0.0
13.7494,0.0902985,0,0.0,0.0
13.7492,0.0903605,0,0.0,0.0
13.7445,0.0925926,0,0.0,0.0
13.7446,0.0925336,0,0.0,0.0
13.74,0.0948566,0,0.0,0.0
13.7398,0.0949212,0,0.0,0.0
13.7336,0.0979388,0,0.0,0.0
13.7302,0.1,0,0.0,0.0
13.7226,0.104038,0,0.0,0.0
13.7165,0.107407,0,0.0,0.0
13.7116,0.110165,0,0.0,0.0
13.7061,0.112639,0,0.0,0.0
13.7054,0.113001,0,0.0,0.0
13.7015,0.114815,0,0.0,0.0
13.7006,0.115345,0,0.0,0.0
13.6964,0.117071,0,0.0,0.0
13.6954,0.117422,0,0.0,0.0
13.6896,0.119801,0,0.0,0.0
13.6851,0.122222,0,0.0,0.0
13.6786,0.125331,0,0.0,0.0
13.6725,0.127705,0,0.0,0.0
13.6723,0.127802,0,0.0,0.0
13.6678,0.12963,0,0.0,0.0
13.6676,0.129738,0,0.0,0.0
13.6631,0.13151,0,0.0,0.0
13.6628,0.1316,0,0.0,0.0
13.6566,0.133908,0,0.0,0.0
13.6504,0.137037,0,0.0,0.0
13.6456,0.139431,0,0.0,0.0
13.6346,0.14259,0,0.0,0.0
13.6311,0.144444,0,0.0,0.0
13.6236,0.147802,0,0.0,0.0
13.6137,0.151852,0,0.0,0.0
13.6126,0.152436,0,0.0,0.0
13.6016,0.156298,0,0.0,0.0
13.5953,0.159259,0,0.0,0.0
13.5906,0.161555,0,0.0,0.0
13.5796,0.164567,0,0.0,0.0
13.575,0.166667,0,0.0,0.0
13.5686,0.169366,0,0.0,0.0
13.5576,0.171608,0,0.0,0.0
13.5492,0.174074,0,0.0,0.0
13.5466,0.175062,0,0.0,0.0
13.5356,0.176904,0,0.0,0.0
13.5246,0.1776,0,0.0,0.0
13.5136,0.17772,0,0.0,0.0
13.5026,0.177272,0,0.0,0.0
13.4916,0.176203,0,0.0,0.0
13.486,0.175251,0,0.0,0.0
13.4856,0.17522,0,0.0,0.0
13.4806,0.174274,0,0.0,0.0
13.4801,0.174074,0,0.0,0.0
13.4756,0.172656,0,0.0,0.0
13.4753,0.172574,0,0.0,0.0
13.4696,0.170958,0,0.0,0.0
13.4586,0.16951,0,0.0,0.0
13.4476,0.167997,0,0.0,0.0
13.4436,0.167178,0,0.0,0.0
13.4433,0.167122,0,0.0,0.0
13.441,0.166667,0,0.0,0.0
13.4366,0.166002,0,0.0,0.0
13.4329,0.165319,0,0.0,0.0
13.4312,0.165108,0,0.0,0.0
13.4256,0.163992,0,0.0,0.0
13.4146,0.162514,0,0.0,0.0
13.4036,0.161208,0,0.0,0.0
13.3926,0.161497,0,0.0,0.0
13.3816,0.163338,0,0.0,0.0
13.3729,0.166667,0,0.0,0.0
13.3706,0.167747,0,0.0,0.0
13.3596,0.170725,0,0.0,0.0
13.3486,0.172997,0,0.0,0.0
13.3443,0.173605,0,0.0,0.0
13.3439,0.17367,0,0.0,0.0
13.3412,0.174074,0,0.0,0.0
13.3376,0.174601,0,0.0,0.0
13.3315,0.174074,0,0.0,0.0
13.3266,0.173625,0,0.0,0.0
13.3225,0.172775,0,0.0,0.0
13.3213,0.172569,0,0.0,0.0
13.3156,0.171376,0,0.0,0.0
13.3046,0.169675,0,0.0,0.0
13.2936,0.168688,0,0.0,0.0
13.2826,0.169452,0,0.0,0.0
13.2716,0.170553,0,0.0,0.0
13.2606,0.171341,0,0.0,0.0
13.2496,0.1715,0,0.0,0.0
13.2386,0.170974,0,0.0,0.0
13.2276,0.170039,0,0.0,0.0
13.2166,0.168958,0,0.0,0.0
13.211,0.167991,0,0.0,0.0
13.2102,0.167882,0,0.0,0.0
13.2056,0.167083,0,0.0,0.0
13.2033,0.166667,0,0.0,0.0
13.1995,0.166011,0,0.0,0.0
13.1992,0.165964,0,0.0,0.0
13.1946,0.165218,0,0.0,0.0
13.1836,0.164137,0,0.0,0.0
13.1726,0.163394,0,0.0,0.0
13.1616,0.162658,0,0.0,0.0
13.1506,0.161195,0,0.0,0.0
13.1462,0.159259,0,0.0,0.0
13.1396,0.156939,0,0.0,0.0
13.1286,0.154507,0,0.0,0.0
13.1216,0.151852,0,0.0,0.0
13.1176,0.150115,0,0.0,0.0
13.1066,0.146767,0,0.0,0.0
13.1021,0.144444,0,0.0,0.0
13.0956,0.141208,0,0.0,0.0
13.0905,0.139035,0,0.0,0.0
13.0894,0.138498,0,0.0,0.0
13.086,0.137037,0,0.0,0.0
13.0846,0.136293,0,0.0,0.0
13.0736,0.130102,0,0.0,0.0
13.0729,0.12963,0,0.0,0.0
13.0696,0.127273,0,0.0,0.0
13.1946,-0.1246,1,0.0,0.0
13.1836,-0.123946,1,0.0,0.0
13.1726,-0.12404,1,0.0,0.0
13.1616,-0.125419,1,0.0,0.0
13.1562,-0.127577,1,0.0,0.0
13.1558,-0.127767,1,0.0,0.0
13.1515,-0.12963,1,0.0,0.0
13.1506,-0.130156,1,0.0,0.0
13.1477,-0.132998,1,0.0,0.0
13.1473,-0.133278,1,0.0,0.0
13.1438,-0.137037,1,0.0,0.0
13.1396,-0.141117,1,0.0,0.0
13.1361,-0.144444,1,0.0,0.0
13.1337,-0.151852,1,0.0,0.0
13.1316,-0.155661,1,0.0,0.0
13.1313,-0.156477,1,0.0,0.0
13.1298,-0.159259,1,0.0,0.0
13.1286,-0.160578,1,0.0,0.0
13.127,-0.162889,1,0.0,0.0
13.1266,-0.163326,1,0.0,0.0
13.1244,-0.166667,1,0.0,0.0
13.1232,-0.174074,1,0.0,0.0
13.1228,-0.181481,1,0.0,0.0
13.122,-0.188889,1,0.0,0.0
13.1213,-0.196296,1,0.0,0.0
13.1213,-0.203704,1,0.0,0.0
13.1219,-0.211111,1,0.0,0.0
13.1225,-0.218519,1,0.0,0.0
13.1231,-0.225926,1,0.0,0.0
13.1231,-0.233333,1,0.0,0.0
13.1232,-0.240741,1,0.0,0.0
13.1234,-0.248148,1,0.0,0.0
13.1237,-0.255556,1,0.0,0.0
13.1238,-0.262963,1,0.0,0.0
13.1237,-0.27037,1,0.0,0.0
13.1235,-0.277778,1,0.0,0.0
13.1233,-0.285185,1,0.0,0.0
13.1232,-0.292593,1,0.0,0.0
13.1231,-0.3,1,0.0,0.0
13.1226,-0.307407,1,0.0,0.0
13.1212,-0.314815,1,0.0,0.0
13.1191,-0.322222,1,0.0,0.0
13.1176,-0.324608,1,0.0,0.0
13.1148,-0.32963,1,0.0,0.0
13.1126,-0.337037,1,0.0,0.0
13.112,-0.344444,1,0.0,0.0
13.1108,-0.351852,1,0.0,0.0
13.1089,-0.355655,1,0.0,0.0
13.1088,-0.355925,1,0.0,0.0
13.107,-0.359259,1,0.0,0.0
13.1066,-0.359913,1,0.0,0.0
13.1049,-0.363056,1,0.0,0.0
13.1048,-0.363176,1,0.0,0.0
13.1032,-0.366667,1,0.0,0.0
13.1017,-0.374074,1,0.0,0.0
13.1013,-0.381481,1,0.0,0.0
13.1014,-0.388889,1,0.0,0.0
13.1019,-0.396296,1,0.0,0.0
13.104,-0.403704,1,0.0,0.0
13.105,-0.406617,1,0.0,0.0
13.105,-0.406603,1,0.0,0.0
13.1066,-0.409815,1,0.0,0.0
13.1074,-0.411111,1,0.0,0.0
13.1091,-0.414689,1,0.0,0.0
13.1092,-0.415007,1,0.0,0.0
13.1107,-0.418519,1,0.0,0.0
13.113,-0.425926,1,0.0,0.0
13.1176,-0.430461,1,0.0,0.0
13.1286,-0.43076,1,0.0,0.0
13.1352,-0.425926,1,0.0,0.0
13.1396,-0.422678,1,0.0,0.0
13.1447,-0.418519,1,0.0,0.0
13.1506,-0.413262,1,0.0,0.0
13.1536,-0.411111,1,0.0,0.0
13.1582,-0.406822,1,0.0,0.0
13.1583,-0.406732,1,0.0,0.0
13.1616,-0.403704,1,0.0,0.0
13.1616,-0.403669,1,0.0,0.0
13.1655,-0.400653,1,0.0,0.0
13.1656,-0.400569,1,0.0,0.0
13.1711,-0.396296,1,0.0,0.0
13.1726,-0.395254,1,0.0,0.0
13.1782,-0.392082,1,0.0,0.0
13.1799,-0.391144,1,0.0,0.0
13.1838,-0.388889,1,0.0,0.0
13.1836,-0.389012,1,0.0,0.0
13.1875,-0.387247,1,0.0,0.0
13.1891,-0.386536,1,0.0,0.0
13.1946,-0.384084,1,0.0,0.0
13.1985,-0.381481,1,0.0,0.0
13.2056,-0.377666,1,0.0,0.0
13.2166,-0.377056,1,0.0,0.0
13.2276,-0.375473,1,0.0,0.0
13.2386,-0.374891,1,0.0,0.0
13.2496,-0.375755,1,0.0,0.0
13.2606,-0.376864,1,0.0,0.0
13.2716,-0.377298,1,0.0,0.0
13.2826,-0.375395,1,0.0,0.0
13.2847,-0.374074,1,0.0,0.0
13.2936,-0.369746,1,0.0,0.0
13.299,-0.366667,1,0.0,0.0
13.3046,-0.363481,1,0.0,0.0
13.3156,-0.360793,1,0.0,0.0
13.3229,-0.359259,1,0.0,0.0
13.3266,-0.358395,1,0.0,0.0
13.3376,-0.358678,1,0.0,0.0
13.3417,-0.359259,1,0.0,0.0
13.3486,-0.360201,1,0.0,0.0
13.3596,-0.360387,1,0.0,0.0
13.3655,-0.359259,1,0.0,0.0
13.3706,-0.358245,1,0.0,0.0
13.3816,-0.355443,1,0.0,0.0
13.3926,-0.353958,1,0.0,0.0
13.3975,-0.351852,1,0.0,0.0
13.4036,-0.34937,1,0.0,0.0
13.4146,-0.347051,1,0.0,0.0
13.4212,-0.344444,1,0.0,0.0
13.4256,-0.342448,1,0.0,0.0
13.4366,-0.340203,1,0.0,0.0
13.4462,-0.337037,1,0.0,0.0
13.4476,-0.336288,1,0.0,0.0
13.4586,-0.333101,1,0.0,0.0
13.4666,-0.32963,1,0.0,0.0
13.4696,-0.327915,1,0.0,0.0
13.4806,-0.32547,1,0.0,0.0
13.4876,-0.322222,1,0.0,0.0
13.4916,-0.319926,1,0.0,0.0
13.5026,-0.315615,1,0.0,0.0
13.5039,-0.314815,1,0.0,0.0
13.5136,-0.309934,1,0.0,0.0
13.5176,-0.307407,1,0.0,0.0
13.5246,-0.302638,1,0.0,0.0
13.5284,-0.3,1,0.0,0.0
13.5319,-0.29609,1,0.0,0.0
13.532,-0.295958,1,0.0,0.0
13.5353,-0.292593,1,0.0,0.0
13.5356,-0.2923,1,0.0,0.0
13.5382,-0.288927,1,0.0,0.0
13.5383,-0.288858,1,0.0,0.0
13.5406,-0.285185,1,0.0,0.0
13.5426,-0.277778,1,0.0,0.0
13.5439,-0.27037,1,0.0,0.0
13.5434,-0.273083,1,0.0,0.0
13.5434,-0.27422,1,0.0,0.0
13.5438,-0.266818,1,0.0,0.0
13.5437,-0.265682,1,0.0,0.0
13.5436,-0.262963,1,0.0,0.0
13.5418,-0.255556,1,0.0,0.0
13.539,-0.248148,1,0.0,0.0
13.5379,-0.245114,1,0.0,0.0
13.5379,-0.2451,1,0.0,0.0
13.5357,-0.240741,1,0.0,0.0
13.5356,-0.240687,1,0.0,0.0
13.5329,-0.236615,1,0.0,0.0
13.5329,-0.236612,1,0.0,0.0
13.5311,-0.233333,1,0.0,0.0
13.528,-0.229807,1,0.0,0.0
13.5279,-0.229743,1,0.0,0.0
13.5236,-0.225427,1,0.0,0.0
13.5242,-0.225926,1,0.0,0.0
13.5246,-0.226319,1,0.0,0.0
13.5157,-0.219319,1,0.0,0.0
13.5145,-0.218519,1,0.0,0.0
13.5136,-0.218005,1,0.0,0.0
13.5087,-0.216452,1,0.0,0.0
13.5083,-0.216397,1,0.0,0.0
13.5026,-0.214815,1,0.0,0.0
13.4916,-0.216477,1,0.0,0.0
13.4881,-0.218519,1,0.0,0.0
13.4806,-0.222944,1,0.0,0.0
13.4759,-0.225926,1,0.0,0.0
13.4696,-0.229709,1,0.0,0.0
13.4617,-0.233333,1,0.0,0.0
13.4586,-0.234953,1,0.0,0.0
13.4476,-0.237011,1,0.0,0.0
13.4366,-0.237033,1,0.0,0.0
13.4256,-0.235016,1,0.0,0.0
13.4228,-0.233333,1,0.0,0.0
13.4146,-0.229172,1,0.0,0.0
13.41,-0.225926,1,0.0,0.0
13.4059,-0.221737,1,0.0,0.0
13.4067,-0.22247,1,0.0,0.0
13.4036,-0.219479,1,0.0,0.0
13.4023,-0.218519,1,0.0,0.0
13.4002,-0.214887,1,0.0,0.0
13.4007,-0.215919,1,0.0,0.0
13.3978,-0.211111,1,0.0,0.0
13.3956,-0.207286,1,0.0,0.0
13.3954,-0.206705,1,0.0,0.0
13.3937,-0.203704,1,0.0,0.0
13.3926,-0.20245,1,0.0,0.0
13.3908,-0.19987,1,0.0,0.0
13.3906,-0.199618,1,0.0,0.0
13.3886,-0.196296,1,0.0,0.0
13.3869,-0.188889,1,0.0,0.0
13.384,-0.181481,1,0.0,0.0
13.3816,-0.178815,1,0.0,0.0
13.3776,-0.174074,1,0.0,0.0
13.3706,-0.168029,1,0.0,0.0
13.3679,-0.166667,1,0.0,0.0
13.3596,-0.16346,1,0.0,0.0
13.3486,-0.162154,1,0.0,0.0
13.3376,-0.161053,1,0.0,0.0
13.3327,-0.160495,1,0.0,0.0
13.3321,-0.16045,1,0.0,0.0
13.3266,-0.159765,1,0.0,0.0
13.3232,-0.159259,1,0.0,0.0
13.3156,-0.158193,1,0.0,0.0
13.3113,-0.1575,1,0.0,0.0
13.31,-0.157352,1,0.0,0.0
13.3046,-0.156454,1,0.0,0.0
13.2936,-0.154749,1,0.0,0.0
13.2883,-0.153418,1,0.0,0.0
13.2773,-0.149954,1,0.0,0.0
13.2826,-0.151754,1,0.0,0.0
13.2829,-0.151852,1,0.0,0.0
13.2883,-0.153401,1,0.0,0.0
13.2772,-0.149929,1,0.0,0.0
13.2664,-0.146371,1,0.0,0.0
13.2616,-0.144444,1,0.0,0.0
13.2662,-0.146276,1,0.0,0.0
13.2716,-0.148217,1,0.0,0.0
13.2606,-0.143998,1,0.0,0.0
13.2557,-0.141808,1,0.0,0.0
13.2552,-0.141644,1,0.0,0.0
13.2496,-0.139229,1,0.0,0.0
13.2445,-0.137037,1,0.0,0.0
13.2386,-0.134519,1,0.0,0.0
13.2333,-0.132773,1,0.0,0.0
13.2323,-0.132505,1,0.0,0.0
13.2276,-0.131029,1,0.0,0.0
13.224,-0.12963,1,0.0,0.0
13.2208,-0.128541,1,0.0,0.0
13.2207,-0.128503,1,0.0,0.0
13.2166,-0.127462,1,0.0,0.0
13.2056,-0.125727,1,0.0,0.0
14.4019,-0.0148386,2,0.0,0.0
14.3989,-0.0185185,2,0.0,0.0
14.3936,-0.0233779,2,0.0,0.0
14.3902,-0.0259259,2,0.0,0.0
14.3826,-0.03121,2,0.0,0.0
14.3791,-0.0333333,2,0.0,0.0
14.3716,-0.0370768,2,0.0,0.0
14.3659,-0.0390084,2,0.0,0.0
14.3655,-0.0391728,2,0.0,0.0
14.3613,-0.0407407,2,0.0,0.0
14.3606,-0.041065,2,0.0,0.0
14.356,-0.0423111,2,0.0,0.0
14.3555,-0.0424229,2,0.0,0.0
14.3496,-0.0439263,2,0.0,0.0
14.3386,-0.0451838,2,0.0,0.0
14.3276,-0.0466051,2,0.0,0.0
14.3233,-0.0474739,2,0.0,0.0
14.3228,-0.0475953,2,0.0,0.0
14.3202,-0.0481481,2,0.0,0.0
14.3166,-0.0489222,2,0.0,0.0
14.3128,-0.0497193,2,0.0,0.0
14.3112,-0.0499748,2,0.0,0.0
14.3056,-0.0511979,2,0.0,0.0
14.2946,-0.0537271,2,0.0,0.0
14.2916,-0.0555556,2,0.0,0.0
14.2836,-0.0597792,2,0.0,0.0
14.2792,-0.062963,2,0.0,0.0
14.2757,-0.0670827,2,0.0,0.0
14.2753,-0.0674962,2,0.0,0.0
14.2728,-0.0703704,2,0.0,0.0
14.2726,-0.0705471,2,0.0,0.0
14.2706,-0.0733575,2,0.0,0.0
14.2703,-0.0737276,2,0.0,0.0
14.2675,-0.0777778,2,0.0,0.0
14.2665,-0.0851852,2,0.0,0.0
14.2657,-0.0925926,2,0.0,0.0
14.2653,-0.1,2,0.0,0.0
14.2658,-0.107407,2,0.0,0.0
14.2664,-0.114815,2,0.0,0.0
14.2671,-0.122222,2,0.0,0.0
14.2686,-0.12963,2,0.0,0.0
14.2726,-0.134892,2,0.0,0.0
14.2747,-0.137037,2,0.0,0.0
14.2775,-0.144444,2,0.0,0.0
14.2804,-0.151852,2,0.0,0.0
14.2836,-0.156423,2,0.0,0.0
14.2859,-0.159259,2,0.0,0.0
14.2896,-0.166667,2,0.0,0.0
14.2946,-0.172896,2,0.0,0.0
14.2961,-0.174074,2,0.0,0.0
14.3,-0.181481,2,0.0,0.0
14.3056,-0.188071,2,0.0,0.0
14.3067,-0.188889,2,0.0,0.0
14.3111,-0.196296,2,0.0,0.0
14.3194,-0.203704,2,0.0,0.0
14.3166,-0.201731,2,0.0,0.0
